,CUI,STR,SAB,STY
6388,C0022548,KELOID,WHO,Acquired Abnormality
6389,C0022548,keloid,BI,Acquired Abnormality
6390,C0022548,Keloid,ICD10CM,Acquired Abnormality
6391,C0022548,keloid,CHV,Acquired Abnormality
6392,C0022548,Keloid,SNOMEDCT_US,Acquired Abnormality
6393,C0022548,Keloid,MDR,Acquired Abnormality
6395,C0022548,keloid,ICPC2ICD10ENG,Acquired Abnormality
6396,C0022548,Keloid,NCI,Acquired Abnormality
6397,C0022548,Keloid,MTHICD9,Acquired Abnormality
6398,C0022548,keloid,ICPC2P,Acquired Abnormality
6399,C0014609,Epithelial tissue,SNM,Tissue
6400,C0014609,Epithelial tissue,UWDA,Tissue
6401,C0014609,Epithelial Tissue,NCI,Tissue
6402,C0014609,epithelial tissue,AOD,Tissue
6403,C0014609,Epithelial tissue,FMA,Tissue
6404,C0014609,epithelial tissue,CHV,Tissue
6405,C0014609,Epithelial Tissue,MSH,Tissue
6406,C0014609,Epithelial tissue,SNOMEDCT_US,Tissue
6407,C0014609,Epithelial tissue,LNC,Tissue
6423,C0596508,Embryonic Stem Cells,MSH,Cell
6424,C0596508,Embryonic stem cells,LCH_NW,Cell
6425,C0596508,Embryonic Stem Cells,NCI,Cell
6434,C0039215,CD4+ T Cell,NCI,Cell
6440,C1171346,hESC,MSH,Cell
6441,C0040184,Tibia,LCH,"Body Part, Organ, or Organ Component"
6442,C0040184,Tibia,MSH,"Body Part, Organ, or Organ Component"
6443,C0040184,Tibia,RCD,"Body Part, Organ, or Organ Component"
6444,C0040184,Tibia,SNM,"Body Part, Organ, or Organ Component"
6445,C0040184,Tibia,UWDA,"Body Part, Organ, or Organ Component"
6446,C0040184,tibia,AOD,"Body Part, Organ, or Organ Component"
6447,C0040184,tibia,CSP,"Body Part, Organ, or Organ Component"
6448,C0040184,Tibia,FMA,"Body Part, Organ, or Organ Component"
6449,C0040184,TIBIA,CCPSS,"Body Part, Organ, or Organ Component"
6450,C0040184,Tibia,LNC,"Body Part, Organ, or Organ Component"
6451,C0040184,tibia,CHV,"Body Part, Organ, or Organ Component"
6452,C0040184,Tibia,LCH_NW,"Body Part, Organ, or Organ Component"
6455,C0040184,Tibia,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
6457,C5703274,Tibia,NCBI,Eukaryote
6458,C0040184,Tibia,NCI,"Body Part, Organ, or Organ Component"
6459,C0040184,Tibia,HL7V2.5,"Body Part, Organ, or Organ Component"
6505,C0027830,Neurofibroma,LCH,Neoplastic Process
6506,C0027830,Neurofibroma,MDR,Neoplastic Process
6507,C0027830,Neurofibroma,MSH,Neoplastic Process
6508,C0027830,Neurofibroma,RCD,Neoplastic Process
6509,C0027830,Neurofibroma,SNM,Neoplastic Process
6510,C0027830,neurofibroma,CSP,Neoplastic Process
6511,C0027830,neurofibroma,CHV,Neoplastic Process
6512,C0027830,Neurofibroma,OMIM,Neoplastic Process
6513,C0027830,Neurofibroma,LCH_NW,Neoplastic Process
6515,C0027830,Neurofibroma,SNOMEDCT_US,Neoplastic Process
6516,C0027830,Neurofibroma,ORPHANET,Neoplastic Process
6517,C0162678,Neurofibroma,HPO,Neoplastic Process
6518,C0027830,Neurofibroma,NCI,Neoplastic Process
6519,C0027830,neurofibroma,MTH,Neoplastic Process
6520,C0021851,Large intestine,RCD,"Body Part, Organ, or Organ Component"
6521,C0021851,Large intestine,SNM,"Body Part, Organ, or Organ Component"
6522,C0021851,Large intestine,UWDA,"Body Part, Organ, or Organ Component"
6523,C0021851,LARGE INTESTINE,SNMI,"Body Part, Organ, or Organ Component"
6524,C0021851,Large Intestine,MTH,"Body Part, Organ, or Organ Component"
6525,C0021851,large intestine,AOD,"Body Part, Organ, or Organ Component"
6526,C0021851,large intestine,CSP,"Body Part, Organ, or Organ Component"
6527,C0021851,Large intestine,FMA,"Body Part, Organ, or Organ Component"
6528,C0021851,Large intestine,ICF,"Body Part, Organ, or Organ Component"
6529,C0021851,Large intestine,ICF-CY,"Body Part, Organ, or Organ Component"
6530,C0021851,large intestine,CHV,"Body Part, Organ, or Organ Component"
6531,C0021851,Large Intestine,MSH,"Body Part, Organ, or Organ Component"
6532,C0021851,Large intestine,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
6533,C0021851,Large Intestine,NCI,"Body Part, Organ, or Organ Component"
6550,C0085376,Corneal limbus,RCD,"Body Part, Organ, or Organ Component"
6551,C0085376,Corneal limbus,UWDA,"Body Part, Organ, or Organ Component"
6552,C0085376,Corneal limbus,FMA,"Body Part, Organ, or Organ Component"
6553,C0085376,Corneal Limbus,MSH,"Body Part, Organ, or Organ Component"
6554,C0085376,Corneal limbus,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
6555,C0085376,Corneal Limbus,NCI,"Body Part, Organ, or Organ Component"
6556,C5780152,Tumor biopsy,MDR,Diagnostic Procedure
6558,C3859811,Human Skin,MTHSPL,Organic Chemical
6559,C0224427,Gluteus minimus muscle,SNM,"Body Part, Organ, or Organ Component"
6560,C0224427,Gluteus minimus muscle,SNMI,"Body Part, Organ, or Organ Component"
6561,C0224427,Gluteus minimus muscle,FMA,"Body Part, Organ, or Organ Component"
6562,C0224427,Gluteus minimus muscle,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
6563,C0584894,Rectus femoris muscle,SNM,"Body Part, Organ, or Organ Component"
6564,C0584894,Rectus femoris muscle,SNMI,"Body Part, Organ, or Organ Component"
6565,C0584894,Rectus femoris muscle,FMA,"Body Part, Organ, or Organ Component"
6566,C0584894,Rectus femoris muscle,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
6567,C0027428,Nasal Mucosa,MSH,Tissue
6568,C0027428,Nasal mucosa,LCH,Tissue
6569,C0027428,Nasal mucosa,RCD,Tissue
6570,C0027428,Nasal mucosa,UWDA,Tissue
6571,C2239140,nasal mucosa,MEDCIN,Health Care Activity
6572,C0027428,Nasal mucosa,FMA,Tissue
6573,C0027428,nasal mucosa,CHV,Tissue
6574,C0027428,Nasal mucosa,LCH_NW,Tissue
6575,C0027428,Nasal Mucosa,NCI,Tissue
6576,C0027428,Nasal Mucosa,PSY,Tissue
6577,C1516821,Embryonic heart,FMA,Embryonic Structure
6578,C1516821,Embryonic Heart,NCI,Embryonic Structure
6615,C0026473,Monocytes,LCH,Cell
6616,C0026473,Monocytes,MSH,Cell
6617,C0026473,monocytes,MTH,Cell
6618,C0026473,Monocytes,MTH,Cell
6619,C0026473,Monocytes,LNC,Cell
6621,C0026473,monocytes,CHV,Cell
6623,C0026473,Monocytes,LCH_NW,Cell
6624,C0026473,Monocytes,MDR,Cell
6625,C0026473,Monocytes,CPM,Cell
6629,C0026473,Monocytes,NCI,Cell
6630,C0581621,Lumbar spinal cord,RCD,"Body Part, Organ, or Organ Component"
6631,C0581621,Lumbar spinal cord,SNM,"Body Part, Organ, or Organ Component"
6632,C0581621,Lumbar spinal cord,SNMI,"Body Part, Organ, or Organ Component"
6633,C0457848,Lumbar spinal cord,FMA,Body Location or Region
6634,C0581621,Lumbar spinal cord,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
6635,C0581621,Lumbar Spinal Cord,PSY,"Body Part, Organ, or Organ Component"
6636,C0581621,Lumbar Spinal Cord,NCI,"Body Part, Organ, or Organ Component"
6637,C0206332,Patellar tendon,RCD,"Body Part, Organ, or Organ Component"
6638,C0206332,patellar tendon,CHV,"Body Part, Organ, or Organ Component"
6639,C0206332,Patellar Tendon,MSH,"Body Part, Organ, or Organ Component"
6640,C0206332,Patellar tendon,FMA,"Body Part, Organ, or Organ Component"
6641,C0206332,Patellar tendon,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
6642,C0206332,Patellar Tendon,NCI,"Body Part, Organ, or Organ Component"
6643,C0039485,Temporal Lobe,MSH,"Body Part, Organ, or Organ Component"
6644,C0039485,Temporal Lobe,MTH,"Body Part, Organ, or Organ Component"
6645,C0039485,Temporal lobe,RCD,"Body Part, Organ, or Organ Component"
6646,C0039485,Temporal lobe,SNM,"Body Part, Organ, or Organ Component"
6647,C0039485,temporal lobe,CSP,"Body Part, Organ, or Organ Component"
6648,C0039485,Temporal lobe,FMA,"Body Part, Organ, or Organ Component"
6649,C0039485,Temporal lobe,ICF,"Body Part, Organ, or Organ Component"
6650,C0039485,Temporal lobe,ICF-CY,"Body Part, Organ, or Organ Component"
6651,C0039485,temporal lobe,CHV,"Body Part, Organ, or Organ Component"
6652,C0039485,temporal lobe,NEU,"Body Part, Organ, or Organ Component"
6654,C0039485,Temporal lobe,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
6655,C0039485,Temporal Lobe,PSY,"Body Part, Organ, or Organ Component"
6656,C0039485,Temporal Lobe,NCI,"Body Part, Organ, or Organ Component"
6657,C0039485,Temporal Lobe,HL7V2.5,"Body Part, Organ, or Organ Component"
6658,C0018957,Hematopoietic System,MSH,Body System
6659,C0018957,Hematopoietic system,LCH,Body System
6660,C0018957,Hematopoietic system,SNM,Body System
6661,C0018957,Hematopoietic system,UWDA,Body System
6662,C0018957,hematopoietic system,AOD,Body System
6663,C0018957,Hematopoietic system,FMA,Body System
6664,C0018957,hematopoietic system,CHV,Body System
6665,C0018957,Hematopoietic system,LCH_NW,Body System
6666,C0018957,Hematopoietic system,SNOMEDCT_US,Body System
6667,C0018957,Hematopoietic System,NCI,Body System
6668,C0018957,Hematopoietic System,MTH,Body System
6669,C0023903,LIVER TUMOR,CST,Neoplastic Process
6670,C0023903,liver tumor,CHV,Neoplastic Process
6671,C0023903,Liver tumor,SNOMEDCT_VET,Neoplastic Process
6672,C0023903,Liver tumor,MDR,Neoplastic Process
6673,C0023903,Liver tumor,HPO,Neoplastic Process
6674,C0577059,Liver normal,RCD,Finding
6675,C0577059,liver normal,CHV,Finding
6676,C0577059,Liver normal,SNOMEDCT_US,Finding
6677,C0009375,COLON TUMOR,DXP,Neoplastic Process
6678,C0009375,colon tumor,CHV,Neoplastic Process
6679,C0009375,Colon tumor,HPO,Neoplastic Process
6680,C0009375,Colon Tumor,NCI,Neoplastic Process
6698,C0220650,BRAIN METASTASIS,CCPSS,Neoplastic Process
6699,C0220650,brain metastasis,CHV,Neoplastic Process
6700,C0220650,Brain metastasis,LCH_NW,Neoplastic Process
6701,C0220650,Brain Metastasis,NCI,Neoplastic Process
6702,C0600432,K562 Cells,MSH,Cell
6717,C0221928,Dermal,SNMI,Qualitative Concept
6718,C1522447,Dermal,NCI,Functional Concept
6719,C0221928,dermal,CHV,Qualitative Concept
6720,C0221928,Dermal,NCI,Qualitative Concept
6721,C0014175,Endometriosis,CCS,Disease or Syndrome
6723,C0014175,Endometriosis,ICD10,Disease or Syndrome
6724,C0014175,Endometriosis,ICD10AM,Disease or Syndrome
6725,C0014175,Endometriosis,ICPC2P,Disease or Syndrome
6726,C0014175,Endometriosis,LCH,Disease or Syndrome
6727,C0014175,Endometriosis,MDR,Disease or Syndrome
6728,C0014175,Endometriosis,MSH,Disease or Syndrome
6729,C0014175,Endometriosis,RCD,Disease or Syndrome
6730,C0014175,Endometriosis,SNM,Disease or Syndrome
6731,C0014175,ENDOMETRIOSIS,CCPSS,Disease or Syndrome
6732,C0014175,ENDOMETRIOSIS,COSTAR,Disease or Syndrome
6733,C0014175,ENDOMETRIOSIS,CST,Disease or Syndrome
6734,C0014175,ENDOMETRIOSIS,DXP,Disease or Syndrome
6736,C0014175,ENDOMETRIOSIS,QMR,Disease or Syndrome
6737,C0014175,ENDOMETRIOSIS,WHO,Disease or Syndrome
6738,C0014175,endometriosis,BI,Disease or Syndrome
6739,C0014175,endometriosis,CSP,Disease or Syndrome
6740,C0014175,endometriosis,MEDCIN,Disease or Syndrome
6741,C0014175,Endometriosis,ICD10CM,Disease or Syndrome
6742,C0014175,endometriosis,CHV,Disease or Syndrome
6743,C0014175,Endometriosis,MEDLINEPLUS,Disease or Syndrome
6744,C0014175,Endometriosis,MTH,Disease or Syndrome
6745,C0014175,Endometriosis,OMIM,Disease or Syndrome
6746,C0014175,Endometriosis,LCH_NW,Disease or Syndrome
6747,C0014175,Endometriosis,HPO,Disease or Syndrome
6749,C0014175,Endometriosis,SNOMEDCT_US,Disease or Syndrome
6751,C0014175,Endometriosis,CCSR_ICD10CM,Disease or Syndrome
6752,C0014175,endometriosis,ICPC2ICD10ENG,Disease or Syndrome
6753,C0014175,Endometriosis,NCI,Disease or Syndrome
6754,C0014175,Endometriosis,ICD9CM,Disease or Syndrome
6755,C0014175,endometriosis,ICPC2P,Disease or Syndrome
6756,C1536148,Endometrioma,RCD,Neoplastic Process
6757,C0269102,Endometrioma,SNM,Neoplastic Process
6758,C0269102,Endometrioma,SNMI,Neoplastic Process
6759,C0269102,Endometrioma,MTH,Neoplastic Process
6760,C0269102,endometrioma,CHV,Neoplastic Process
6761,C0269102,Endometrioma,MDR,Neoplastic Process
6762,C0269102,Endometrioma,SNOMEDCT_US,Neoplastic Process
6763,C1536148,Endometrioma,SNOMEDCT_US,Neoplastic Process
6764,C0269102,Endometrioma,OMIM,Neoplastic Process
6765,C0269102,Endometrioma,ICD10CM,Neoplastic Process
6766,C0269102,Endometrioma,MSH,Neoplastic Process
6787,C1419382,Rh4,HGNC,Gene or Genome
6788,C0227590,Pancreas Tail,NCI,"Body Part, Organ, or Organ Component"
6789,C0227590,pancreas tail,CHV,"Body Part, Organ, or Organ Component"
6790,C0227579,Pancreas Head,NCI,"Body Part, Organ, or Organ Component"
6791,C0227579,pancreas head,CHV,"Body Part, Organ, or Organ Component"
6792,C0447556,Pancreas Neck,NCI,"Body Part, Organ, or Organ Component"
6795,C0227582,Pancreas Body,NCI,"Body Part, Organ, or Organ Component"
6796,C1140680,ovarian cancer,CSP,Neoplastic Process
6797,C1140680,OVARIAN CANCER,CCPSS,Neoplastic Process
6798,C1140680,OVARIAN CANCER,CST,Neoplastic Process
6799,C1140680,ovarian cancer,MEDCIN,Neoplastic Process
6801,C1140680,OVARIAN CANCER,OMIM,Neoplastic Process
6802,C1140680,Ovarian cancer,OMIM,Neoplastic Process
6803,C1140680,ovarian cancer,CHV,Neoplastic Process
6805,C1140680,Ovarian Cancer,MEDLINEPLUS,Neoplastic Process
6806,C1140680,Ovarian cancer,LNC,Neoplastic Process
6807,C1140680,Ovarian cancer,SNOMEDCT_US,Neoplastic Process
6808,C1140680,Ovarian cancer,MDR,Neoplastic Process
6809,C1140680,Ovarian Cancer,MSH,Neoplastic Process
6811,C1140680,Ovarian cancer,HPO,Neoplastic Process
6812,C0919267,ovarian cancer,PDQ,Neoplastic Process
6813,C1140680,Ovarian cancer,ORPHANET,Neoplastic Process
6814,C1140680,Ovarian Cancer,NCI,Neoplastic Process
6837,C0440102,Various,RCD,"Indicator, Reagent, or Diagnostic Aid"
6838,C3540008,various,ATC,Pharmacologic Substance
6839,C3540766,various,ATC,Pharmacologic Substance
6840,C3540765,various,ATC,Pharmacologic Substance
6841,C3540765,various,ATC,Immunologic Factor
6842,C3540769,various,ATC,Pharmacologic Substance
6843,C3540761,various,ATC,Pharmacologic Substance
6844,C3540763,VARIOUS,ATC,Pharmacologic Substance
6845,C3540762,various,ATC,Pharmacologic Substance
6846,C0751560,tonsillar cancer,CHV,Neoplastic Process
6847,C0751560,Tonsillar Cancer,MSH,Neoplastic Process
6848,C0558355,Tonsillar Cancer,NCI,Neoplastic Process
6849,C0205225,Primary,MTH,Qualitative Concept
6850,C0205225,Primary,RCD,Qualitative Concept
6851,C0205225,Primary,SNMI,Qualitative Concept
6852,C0205225,primary,CHV,Qualitative Concept
6853,C0439612,Primary,SNOMEDCT_VET,Temporal Concept
6854,C0205225,Primary,SNOMEDCT_US,Qualitative Concept
6855,C0205225,Primary,LNC,Qualitative Concept
6856,C0205225,Primary,NCI,Qualitative Concept
6866,C0015813,Femoral head,SNMI,"Body Part, Organ, or Organ Component"
6867,C0015813,Femoral head,FMA,"Body Part, Organ, or Organ Component"
6868,C0015813,femoral head,CHV,"Body Part, Organ, or Organ Component"
6869,C0015813,Femoral head,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
6870,C0015813,Femoral Head,MSH,"Body Part, Organ, or Organ Component"
6871,C0015813,Femoral Head,HL7V2.5,"Body Part, Organ, or Organ Component"
6872,C0741085,ANKLE ULCER,CCPSS,Disease or Syndrome
6873,C0741085,ankle ulcer,CHV,Disease or Syndrome
6874,C0741085,Ankle ulcer,MDR,Disease or Syndrome
6875,C0741085,Ankle ulcer,SNOMEDCT_US,Disease or Syndrome
6876,C0085119,Foot Ulcer,MSH,Disease or Syndrome
6877,C0085119,Foot ulcer,RCD,Disease or Syndrome
6878,C0085119,foot ulcer,MEDCIN,Disease or Syndrome
6879,C0085119,FOOT ULCER,CCPSS,Disease or Syndrome
6880,C0085119,foot ulcer,CHV,Disease or Syndrome
6881,C0085119,Foot ulcer,MDR,Disease or Syndrome
6882,C0085119,Foot ulcer,SNOMEDCT_US,Disease or Syndrome
6897,C0018671,Head and neck tumor,HPO,Neoplastic Process
6898,C0018671,Head and Neck Tumor,NCI,Neoplastic Process
6899,C0231024,Neural tube,SNM,Embryonic Structure
6900,C0231024,Neural tube,SNMI,Embryonic Structure
6901,C0231024,Neural Tube,MSH,Embryonic Structure
6902,C0231024,neural tube,AOD,Embryonic Structure
6903,C0231024,neural tube,CSP,Embryonic Structure
6904,C0231024,neural tube,CHV,Embryonic Structure
6905,C0231024,neural tube,NEU,Embryonic Structure
6906,C0231024,Neural tube,LCH_NW,Embryonic Structure
6907,C0231024,Neural tube,FMA,Embryonic Structure
6908,C0231024,Neural tube,SNOMEDCT_US,Embryonic Structure
6909,C0231024,Neural Tube,NCI,Embryonic Structure
6910,C0231024,Neural tube,MTH,Embryonic Structure
6911,C0020629,Hypopharynx,LCH,Body Location or Region
6912,C0020629,Hypopharynx,MSH,Body Location or Region
6913,C0020629,Hypopharynx,RCD,Body Location or Region
6914,C0020629,Hypopharynx,SNM,Body Location or Region
6915,C0020629,Hypopharynx,UWDA,Body Location or Region
6916,C0020629,hypopharynx,MTH,Body Location or Region
6917,C0020629,Hypopharynx,FMA,Body Location or Region
6918,C0020629,hypopharynx,CHV,Body Location or Region
6919,C0020629,Hypopharynx,LCH_NW,Body Location or Region
6920,C0020629,Hypopharynx,LNC,Body Location or Region
6921,C0020629,Hypopharynx,SNOMEDCT_US,Body Location or Region
6922,C0020629,Hypopharynx,NCI,Body Location or Region
6923,C4727838,Advanced Melanoma,NCI,Neoplastic Process
6924,C0031104,Periodontal tissues,SNM,Tissue
6925,C0031104,Periodontal tissues,SNOMEDCT_US,Tissue
6934,C3844738,NR,NCI,Finding
6935,C0229168,Pars plicata,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
6936,C0229167,pars plana,CHV,"Body Part, Organ, or Organ Component"
6937,C0229167,Pars plana,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
6938,C0460148,Body,FMA,Anatomical Structure
6939,C1551342,Body,NCI,Intellectual Product
6940,C0242821,body,CHV,Human
6941,C0152338,body,NEU,"Body Part, Organ, or Organ Component"
6942,C1268086,Body,SNOMEDCT_VET,Anatomical Structure
6943,C4082212,Body,UWDA,Anatomical Structure
6944,C0444584,Body,NCI,Anatomical Structure
6967,C0022907,Lacrimal gland,RCD,"Body Part, Organ, or Organ Component"
6968,C0022907,Lacrimal gland,SNM,"Body Part, Organ, or Organ Component"
6969,C0022907,Lacrimal gland,UWDA,"Body Part, Organ, or Organ Component"
6970,C0022907,lacrimal gland,AOD,"Body Part, Organ, or Organ Component"
6971,C2174415,lacrimal gland,MEDCIN,Health Care Activity
6972,C0022907,Lacrimal gland,FMA,"Body Part, Organ, or Organ Component"
6973,C0022907,Lacrimal gland,LNC,"Body Part, Organ, or Organ Component"
6974,C0022907,lacrimal gland,CHV,"Body Part, Organ, or Organ Component"
6975,C0022907,Lacrimal gland,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
6977,C0022907,Lacrimal Gland,NCI,"Body Part, Organ, or Organ Component"
6978,C0022907,Lacrimal Gland,MSH,"Body Part, Organ, or Organ Component"
6979,C0006104,human brain,NEU,"Body Part, Organ, or Organ Component"
6980,C0334463,Undifferentiated Pleomorphic Sarcoma,NCI,Neoplastic Process
6981,C0334463,Undifferentiated pleomorphic sarcoma,ORPHANET,Neoplastic Process
6982,C0334463,Undifferentiated pleomorphic sarcoma,MDR,Neoplastic Process
6983,C0023269,Leiomyosarcoma,COSTAR,Neoplastic Process
6984,C0023269,Leiomyosarcoma,MSH,Neoplastic Process
6985,C0023269,Leiomyosarcoma,RCD,Neoplastic Process
6986,C0023269,Leiomyosarcoma,SNM,Neoplastic Process
6987,C0023269,leiomyosarcoma,AOD,Neoplastic Process
6988,C0023269,leiomyosarcoma,CSP,Neoplastic Process
6989,C0023269,leiomyosarcoma,MEDCIN,Neoplastic Process
6990,C0023269,LEIOMYOSARCOMA,CCPSS,Neoplastic Process
6991,C0023269,Leiomyosarcoma,SNOMEDCT_US,Neoplastic Process
6992,C0023269,leiomyosarcoma,CHV,Neoplastic Process
6993,C0023269,Leiomyosarcoma,HPO,Neoplastic Process
6994,C0023269,Leiomyosarcoma,MDR,Neoplastic Process
6997,C0023269,Leiomyosarcoma,ORPHANET,Neoplastic Process
6998,C0023269,Leiomyosarcoma,NCI,Neoplastic Process
6999,C0023269,leiomyosarcoma,MTH,Neoplastic Process
7007,C0577026,normal stomach,CHV,Finding
7008,C0577026,Normal stomach,MTHMST,Finding
7009,C0220603,pediatric brain tumor,CHV,Neoplastic Process
7010,C0220603,pediatric brain tumor,PDQ,Neoplastic Process
7011,C0220603,Pediatric Brain Tumor,NCI,Neoplastic Process
7035,C0036098,Salivary gland,RCD,"Body Part, Organ, or Organ Component"
7036,C0036098,Salivary gland,SNM,"Body Part, Organ, or Organ Component"
7037,C0036098,Salivary gland,UWDA,"Body Part, Organ, or Organ Component"
7038,C0036098,Salivary Gland,MSH,"Body Part, Organ, or Organ Component"
7039,C0036098,Salivary Gland,SNM,"Body Part, Organ, or Organ Component"
